 Trial 	 Generation 	 CoverEpsilon 	 PackingEpsilon 	 MinArchiveSparseness 	 ArchiveSize 
 11 	31 	11 	4 	2.0 	12
 50 	27 	11 	4 	2.33333333333 	9
 24 	19 	11 	3 	2.66666666667 	11
 26 	19 	12 	3 	2.33333333333 	9
 16 	15 	12 	3 	2.66666666667 	9
 33 	24 	12 	3 	2.0 	9
 21 	22 	12 	3 	2.0 	10
 23 	38 	11 	4 	2.33333333333 	9
 25 	18 	12 	3 	2.33333333333 	10
 31 	21 	11 	4 	2.0 	10
 49 	18 	12 	4 	2.33333333333 	9
 39 	23 	11 	4 	2.66666666667 	8
 19 	31 	12 	3 	2.66666666667 	9
 27 	25 	11 	4 	2.66666666667 	11
 43 	19 	11 	4 	2.33333333333 	10
 29 	16 	11 	4 	2.33333333333 	9
 48 	35 	12 	3 	2.0 	9
 13 	50 	11 	4 	2.0 	10
 17 	10 	12 	3 	2.66666666667 	7
 32 	51 	12 	2 	3.0 	5
 28 	34 	11 	4 	3.0 	10
 20 	19 	11 	5 	1.66666666667 	11
 18 	22 	12 	4 	4.33333333333 	6
 47 	19 	11 	4 	3.66666666667 	10
 34 	31 	12 	4 	2.0 	9
 44 	31 	13 	3 	2.33333333333 	6
 40 	34 	12 	3 	2.66666666667 	9
 22 	43 	12 	4 	2.66666666667 	7
 41 	33 	11 	4 	2.66666666667 	9
 9 	17 	11 	3 	2.66666666667 	9
 38 	23 	12 	3 	3.0 	10
 10 	22 	12 	3 	2.0 	12
 14 	39 	11 	4 	2.0 	12
 30 	20 	10 	5 	2.0 	10
 46 	26 	11 	5 	2.0 	10
 45 	24 	12 	3 	2.33333333333 	9
 12 	27 	11 	5 	2.0 	14
 11 	32 	11 	4 	2.0 	13
 50 	28 	11 	4 	2.33333333333 	9
 15 	23 	11 	4 	2.0 	8
 42 	21 	11 	4 	2.0 	11
 26 	20 	11 	3 	2.33333333333 	10
 33 	25 	12 	3 	2.0 	9
 23 	39 	11 	4 	2.33333333333 	9
 24 	20 	11 	3 	2.66666666667 	11
 32 	52 	12 	3 	3.0 	6
 13 	51 	11 	4 	2.0 	10
 21 	23 	12 	3 	2.0 	10
 39 	24 	11 	4 	2.66666666667 	9
 19 	32 	11 	3 	2.66666666667 	9
 25 	19 	11 	3 	2.33333333333 	11
 31 	22 	11 	4 	2.0 	10
 49 	19 	12 	4 	2.33333333333 	10
 29 	17 	11 	4 	2.33333333333 	9
 16 	16 	11 	3 	2.66666666667 	9
 48 	36 	12 	3 	2.0 	9
 17 	11 	12 	3 	2.66666666667 	7
 18 	23 	12 	4 	4.33333333333 	6
 43 	20 	11 	4 	2.33333333333 	10
 44 	32 	13 	3 	2.0 	7
 27 	26 	11 	4 	2.66666666667 	11
 22 	44 	11 	4 	2.66666666667 	8
 28 	35 	11 	4 	3.0 	10
 10 	23 	11 	3 	2.0 	12
 41 	34 	11 	4 	2.66666666667 	9
 34 	32 	11 	4 	2.0 	10
 40 	35 	12 	3 	2.33333333333 	10
 47 	20 	11 	4 	3.66666666667 	11
 14 	40 	11 	4 	2.0 	13
 38 	24 	12 	3 	2.66666666667 	11
 46 	27 	11 	5 	2.0 	10
 20 	20 	11 	5 	1.66666666667 	12
 32 	53 	12 	3 	3.0 	7
 50 	29 	11 	4 	2.33333333333 	9
 45 	25 	12 	3 	2.33333333333 	10
 11 	33 	11 	4 	2.0 	14
 30 	21 	10 	5 	2.0 	11
 9 	18 	11 	3 	2.33333333333 	10
 33 	26 	12 	3 	2.0 	9
 23 	40 	12 	4 	2.0 	10
 13 	52 	12 	4 	2.0 	11
 12 	28 	10 	5 	2.0 	15
 26 	21 	11 	3 	2.33333333333 	11
 15 	24 	11 	4 	2.0 	8
 19 	33 	12 	3 	2.66666666667 	9
 17 	12 	12 	3 	2.66666666667 	7
 24 	21 	11 	3 	2.66666666667 	12
 39 	25 	10 	5 	2.66666666667 	10
 42 	22 	11 	4 	2.0 	12
 44 	33 	12 	3 	2.0 	8
 48 	37 	12 	3 	2.0 	9
 29 	18 	11 	4 	2.33333333333 	10
 22 	45 	11 	4 	2.66666666667 	9
 21 	24 	11 	4 	2.0 	11
 18 	24 	11 	4 	4.0 	7
 49 	20 	12 	4 	2.33333333333 	11
 31 	23 	11 	4 	2.0 	11
 25 	20 	11 	4 	2.33333333333 	12
 43 	21 	11 	4 	2.33333333333 	10
 10 	24 	11 	3 	2.0 	13
 41 	35 	11 	4 	2.66666666667 	9
 16 	17 	12 	3 	2.66666666667 	9
 28 	36 	11 	4 	2.66666666667 	11
 40 	36 	11 	3 	2.33333333333 	10
 34 	33 	11 	4 	2.0 	10
 14 	41 	12 	4 	2.0 	13
 27 	27 	11 	4 	2.66666666667 	12
 32 	54 	12 	4 	3.0 	8
 47 	21 	11 	4 	3.66666666667 	11
 13 	53 	12 	4 	2.0 	11
 38 	25 	12 	3 	2.66666666667 	11
 11 	34 	11 	4 	2.0 	14
 50 	30 	11 	4 	2.0 	10
 45 	26 	12 	3 	2.33333333333 	10
 33 	27 	12 	3 	2.0 	9
 46 	28 	10 	5 	2.0 	11
 23 	41 	11 	4 	2.0 	11
 26 	22 	11 	3 	2.33333333333 	11
 19 	34 	12 	3 	2.33333333333 	10
 15 	25 	12 	4 	2.0 	8
 30 	22 	10 	5 	1.66666666667 	12
 9 	19 	11 	3 	2.33333333333 	10
 44 	34 	12 	3 	2.0 	9
 20 	21 	10 	5 	1.66666666667 	13
 12 	29 	11 	5 	2.0 	15
 17 	13 	12 	3 	2.66666666667 	8
 29 	19 	11 	4 	2.33333333333 	10
 48 	38 	12 	3 	2.0 	10
 39 	26 	10 	5 	2.66666666667 	10
 22 	46 	11 	4 	2.66666666667 	10
 24 	22 	11 	3 	2.66666666667 	12
 18 	25 	11 	4 	3.66666666667 	8
 43 	22 	11 	4 	2.33333333333 	10
 42 	23 	11 	4 	2.0 	12
 49 	21 	12 	4 	2.33333333333 	11
 31 	24 	10 	4 	2.0 	11
 10 	25 	11 	3 	2.0 	14
 25 	21 	11 	4 	2.33333333333 	12
 21 	25 	11 	5 	2.0 	12
 41 	36 	11 	4 	2.0 	10
 32 	55 	11 	4 	3.0 	9
 13 	54 	11 	4 	2.0 	11
 14 	42 	11 	4 	2.0 	13
 33 	28 	12 	3 	2.0 	9
 40 	37 	11 	3 	2.33333333333 	11
 11 	35 	11 	4 	2.0 	14
 28 	37 	11 	4 	2.0 	12
 16 	18 	12 	3 	2.66666666667 	9
 45 	27 	12 	3 	2.33333333333 	10
 34 	34 	11 	4 	2.0 	11
 47 	22 	11 	4 	3.66666666667 	11
 50 	31 	11 	4 	2.0 	11
 27 	28 	11 	4 	2.33333333333 	13
 38 	26 	12 	3 	2.66666666667 	12
 23 	42 	11 	4 	2.0 	11
 46 	29 	11 	5 	2.0 	12
 19 	35 	11 	3 	2.33333333333 	11
 44 	35 	12 	4 	2.0 	10
 26 	23 	11 	3 	2.33333333333 	12
 15 	26 	11 	4 	2.0 	8
 22 	47 	11 	4 	2.66666666667 	10
 29 	20 	11 	4 	2.33333333333 	10
 39 	27 	11 	5 	2.66666666667 	10
 48 	39 	12 	3 	2.0 	11
 17 	14 	11 	4 	2.66666666667 	9
 12 	30 	10 	5 	2.0 	16
 30 	23 	10 	6 	1.66666666667 	13
 18 	26 	11 	4 	3.66666666667 	8
 9 	20 	11 	3 	2.33333333333 	11
 43 	23 	10 	5 	2.33333333333 	11
 24 	23 	11 	3 	2.33333333333 	13
 10 	26 	11 	4 	2.0 	15
 49 	22 	12 	4 	2.33333333333 	11
 20 	22 	11 	5 	1.66666666667 	14
 32 	56 	11 	4 	3.0 	9
 13 	55 	11 	4 	2.0 	12
 31 	25 	10 	4 	2.0 	12
 14 	43 	11 	4 	2.0 	13
 42 	24 	12 	4 	2.0 	13
 25 	22 	11 	4 	2.33333333333 	13
 21 	26 	11 	5 	2.0 	12
 41 	37 	11 	4 	2.0 	11
 33 	29 	11 	3 	2.0 	10
 11 	36 	11 	4 	2.0 	14
 45 	28 	12 	3 	2.33333333333 	10
 40 	38 	11 	4 	2.33333333333 	12
 47 	23 	11 	4 	3.66666666667 	11
 34 	35 	11 	4 	2.0 	11
 28 	38 	11 	4 	2.0 	13
 50 	32 	11 	4 	2.0 	11
 29 	21 	11 	4 	2.33333333333 	10
 16 	19 	12 	3 	2.33333333333 	10
 19 	36 	11 	3 	2.33333333333 	11
 23 	43 	11 	4 	2.0 	12
 22 	48 	11 	4 	2.66666666667 	11
 15 	27 	12 	4 	2.0 	8
 44 	36 	11 	4 	2.0 	11
 27 	29 	11 	4 	2.33333333333 	14
 39 	28 	10 	5 	2.66666666667 	11
 38 	27 	11 	4 	2.66666666667 	13
 26 	24 	11 	3 	2.33333333333 	13
 48 	40 	11 	3 	2.0 	11
 46 	30 	11 	5 	2.0 	13
 18 	27 	11 	4 	3.66666666667 	8
 32 	57 	11 	4 	3.0 	9
 13 	56 	11 	4 	2.0 	12
 10 	27 	10 	4 	2.0 	16
 17 	15 	11 	4 	2.66666666667 	10
 49 	23 	12 	4 	2.33333333333 	11
 12 	31 	10 	5 	2.0 	17
 14 	44 	11 	4 	2.0 	13
 43 	24 	10 	5 	2.33333333333 	12
 24 	24 	11 	3 	2.33333333333 	13
 11 	37 	11 	4 	2.0 	14
 30 	24 	10 	6 	1.66666666667 	14
 41 	38 	11 	4 	2.0 	11
 33 	30 	11 	3 	2.0 	11
 9 	21 	11 	3 	2.0 	12
 45 	29 	12 	3 	2.33333333333 	11
 31 	26 	11 	4 	2.0 	13
 21 	27 	11 	5 	2.0 	12
 42 	25 	12 	4 	2.0 	13
 25 	23 	11 	4 	2.0 	14
 20 	23 	11 	5 	1.66666666667 	14
 34 	36 	11 	4 	2.0 	11
 50 	33 	11 	4 	2.0 	11
 47 	24 	10 	4 	3.0 	12
 29 	22 	11 	4 	2.33333333333 	11
 40 	39 	11 	4 	2.33333333333 	13
 15 	28 	11 	4 	2.0 	8
 23 	44 	10 	4 	2.0 	12
 28 	39 	11 	4 	2.0 	14
 19 	37 	11 	4 	2.33333333333 	12
 22 	49 	10 	4 	2.66666666667 	12
 44 	37 	11 	4 	2.0 	11
 32 	58 	11 	4 	3.0 	9
 13 	57 	11 	4 	2.0 	12
 48 	41 	12 	3 	2.0 	11
 39 	29 	10 	5 	2.66666666667 	12
 18 	28 	11 	4 	3.66666666667 	8
 38 	28 	11 	4 	2.66666666667 	13
 16 	20 	11 	4 	2.0 	11
 26 	25 	12 	4 	2.33333333333 	14
 27 	30 	10 	4 	2.33333333333 	15
 46 	31 	10 	5 	2.0 	13
 11 	38 	11 	4 	2.0 	15
 14 	45 	11 	4 	2.0 	14
 10 	28 	10 	4 	2.0 	17
 49 	24 	11 	5 	2.33333333333 	12
 17 	16 	11 	4 	2.66666666667 	10
 43 	25 	10 	5 	2.33333333333 	13
 41 	39 	11 	4 	2.0 	11
 24 	25 	11 	3 	2.33333333333 	14
 12 	32 	10 	5 	2.0 	18
 33 	31 	11 	4 	2.0 	12
 45 	30 	12 	3 	2.33333333333 	12
 30 	25 	10 	6 	1.66666666667 	14
 31 	27 	10 	4 	2.0 	13
 50 	34 	11 	4 	2.0 	11
 21 	28 	10 	5 	2.0 	13
 42 	26 	12 	4 	2.0 	13
 32 	59 	11 	4 	3.0 	9
 25 	24 	11 	4 	2.0 	14
 34 	37 	11 	4 	2.0 	12
 29 	23 	10 	4 	2.33333333333 	12
 47 	25 	11 	4 	3.0 	12
 13 	58 	11 	4 	2.0 	13
 23 	45 	11 	4 	2.0 	12
 20 	24 	11 	5 	1.66666666667 	14
 22 	50 	11 	4 	2.66666666667 	12
 9 	22 	12 	3 	2.0 	13
 15 	29 	11 	4 	2.0 	9
 48 	42 	12 	3 	2.0 	11
 44 	38 	11 	4 	2.0 	12
 19 	38 	11 	4 	2.0 	13
 40 	40 	11 	4 	2.0 	14
 18 	29 	11 	4 	3.66666666667 	8
 28 	40 	11 	4 	2.0 	15
 11 	39 	10 	4 	2.0 	16
 39 	30 	10 	5 	2.66666666667 	13
 14 	46 	11 	4 	2.0 	15
 38 	29 	11 	4 	2.66666666667 	13
 10 	29 	11 	4 	2.0 	17
 49 	25 	11 	5 	2.33333333333 	12
 26 	26 	11 	4 	2.33333333333 	15
 46 	32 	10 	5 	2.0 	14
 16 	21 	11 	4 	2.0 	11
 27 	31 	11 	4 	2.33333333333 	15
 41 	40 	11 	4 	2.0 	12
 45 	31 	12 	3 	2.33333333333 	12
 17 	17 	11 	4 	2.0 	11
 32 	60 	11 	4 	2.33333333333 	10
 43 	26 	10 	5 	2.33333333333 	14
 24 	26 	11 	3 	2.33333333333 	15
 33 	32 	11 	4 	2.0 	13
 13 	59 	11 	4 	2.0 	13
 12 	33 	10 	5 	2.0 	19
 50 	35 	11 	4 	2.0 	12
 31 	28 	11 	4 	2.0 	13
 23 	46 	11 	4 	2.0 	12
 29 	24 	10 	4 	2.33333333333 	13
 22 	51 	11 	4 	2.66666666667 	12
 21 	29 	10 	5 	2.0 	13
 42 	27 	12 	4 	2.0 	13
 34 	38 	11 	4 	2.0 	13
 25 	25 	12 	4 	2.0 	14
 47 	26 	10 	4 	3.0 	13
 30 	26 	10 	6 	1.66666666667 	15
 18 	30 	11 	4 	3.66666666667 	8
 48 	43 	11 	3 	2.0 	12
 44 	39 	11 	4 	2.0 	12
 15 	30 	12 	4 	2.0 	10
 19 	39 	10 	4 	2.0 	14
 11 	40 	11 	4 	2.0 	17
 20 	25 	10 	5 	1.66666666667 	15
 14 	47 	11 	4 	2.0 	16
 9 	23 	11 	3 	2.0 	13
 40 	41 	11 	4 	2.0 	15
 38 	30 	11 	4 	2.66666666667 	13
 10 	30 	11 	4 	2.0 	17
 49 	26 	11 	5 	2.33333333333 	12
 28 	41 	11 	4 	2.0 	16
 39 	31 	10 	5 	2.66666666667 	14
 41 	41 	11 	4 	2.0 	12
 13 	60 	11 	4 	2.0 	13
 32 	61 	11 	4 	2.33333333333 	11
 45 	32 	12 	3 	2.33333333333 	12
 26 	27 	10 	5 	2.33333333333 	16
 27 	32 	10 	4 	2.33333333333 	15
 46 	33 	11 	5 	2.0 	15
 16 	22 	12 	4 	2.0 	11
 33 	33 	11 	4 	2.0 	13
 50 	36 	11 	4 	2.0 	12
 22 	52 	11 	4 	2.66666666667 	12
 43 	27 	10 	5 	2.33333333333 	14
 23 	47 	11 	4 	2.0 	13
 24 	27 	11 	4 	2.33333333333 	16
 17 	18 	11 	5 	2.0 	12
 31 	29 	11 	4 	2.0 	14
 12 	34 	10 	5 	2.0 	19
 18 	31 	11 	4 	2.66666666667 	9
 29 	25 	10 	4 	2.33333333333 	14
 36 	0 	16 	0 	-1 	1
 37 	0 	16 	0 	-1 	1
 35 	0 	16 	0 	-1 	1
 44 	40 	11 	4 	2.0 	12
 47 	27 	10 	4 	3.0 	13
 48 	44 	11 	4 	2.0 	13
 25 	26 	11 	4 	2.0 	15
 21 	30 	10 	5 	2.0 	14
 42 	28 	11 	4 	2.0 	14
 34 	39 	11 	4 	2.0 	14
 36 	1 	16 	0 	-1 	1
 37 	1 	16 	0 	-1 	1
 35 	1 	16 	0 	-1 	1
 11 	41 	11 	4 	2.0 	18
 30 	27 	10 	6 	1.66666666667 	15
 19 	40 	11 	4 	2.0 	14
 15 	31 	11 	4 	2.0 	11
 37 	2 	16 	0 	-1 	1
 36 	2 	16 	0 	-1 	1
 35 	2 	16 	0 	-1 	1
 14 	48 	10 	4 	2.0 	17
 10 	31 	10 	5 	2.0 	18
 38 	31 	11 	4 	2.66666666667 	13
 49 	27 	11 	5 	2.33333333333 	13
 13 	61 	11 	4 	2.0 	14
 37 	3 	16 	0 	-1 	1
 36 	3 	16 	0 	-1 	1
 35 	3 	16 	0 	-1 	1
 32 	62 	11 	4 	2.33333333333 	11
 40 	42 	11 	4 	2.0 	15
 37 	4 	16 	0 	-1 	1
 20 	26 	11 	5 	1.66666666667 	16
 36 	4 	16 	0 	-1 	1
 9 	24 	11 	3 	2.0 	13
 35 	4 	16 	0 	-1 	1
 45 	33 	12 	3 	2.33333333333 	12
 41 	42 	11 	4 	2.0 	13
 39 	32 	10 	5 	2.33333333333 	15
 28 	42 	11 	4 	2.0 	17
 37 	5 	16 	0 	-1 	1
 36 	5 	16 	0 	-1 	1
 35 	5 	16 	0 	-1 	1
 37 	6 	16 	0 	-1 	1
 22 	53 	10 	5 	2.66666666667 	13
 33 	34 	11 	4 	2.0 	13
 27 	33 	10 	4 	2.33333333333 	15
 36 	6 	16 	0 	-1 	1
 50 	37 	11 	5 	2.0 	13
 26 	28 	10 	5 	2.33333333333 	16
 35 	6 	14 	1 	3.0 	2
 23 	48 	10 	4 	2.0 	14
 46 	34 	10 	5 	2.0 	15
 37 	7 	16 	0 	-1 	1
 18 	32 	11 	4 	2.66666666667 	9
 36 	7 	16 	0 	-1 	1
 44 	41 	11 	4 	2.0 	12
 43 	28 	10 	5 	2.0 	15
 16 	23 	12 	4 	2.0 	12
 47 	28 	10 	4 	3.0 	13
 37 	8 	16 	0 	-1 	1
 48 	45 	11 	4 	2.0 	13
 36 	8 	16 	0 	-1 	1
 35 	7 	14 	1 	3.0 	2
 29 	26 	10 	4 	2.33333333333 	15
 12 	35 	10 	5 	2.0 	19
 24 	28 	11 	4 	2.33333333333 	17
 17 	19 	11 	5 	2.0 	12
 11 	42 	10 	4 	2.0 	18
 31 	30 	10 	4 	2.0 	15
 34 	40 	11 	4 	2.0 	14
 37 	9 	16 	0 	-1 	1
 25 	27 	11 	4 	2.0 	15
 36 	9 	16 	0 	-1 	1
 13 	62 	11 	4 	2.0 	14
 42 	29 	11 	5 	2.0 	15
 19 	41 	11 	4 	2.0 	14
 35 	8 	13 	1 	3.0 	2
 21 	31 	10 	5 	2.0 	15
 37 	10 	16 	0 	-1 	1
 36 	10 	16 	0 	-1 	1
 10 	32 	10 	5 	2.0 	18
 14 	49 	10 	4 	2.0 	18
 30 	28 	10 	6 	1.66666666667 	15
 32 	63 	11 	4 	2.0 	12
 15 	32 	11 	4 	2.0 	11
 38 	32 	11 	4 	2.33333333333 	14
 37 	11 	16 	0 	-1 	1
 36 	11 	16 	0 	-1 	1
 49 	28 	11 	5 	2.33333333333 	14
 45 	34 	12 	3 	2.33333333333 	12
 35 	9 	13 	1 	3.0 	2
 36 	12 	16 	0 	-1 	1
 40 	43 	11 	4 	2.0 	15
 37 	12 	14 	1 	3.0 	2
 41 	43 	11 	4 	2.0 	14
 36 	13 	16 	0 	-1 	1
 35 	10 	13 	3 	3.0 	3
 20 	27 	11 	5 	1.66666666667 	16
 22 	54 	10 	5 	2.33333333333 	14
 39 	33 	10 	5 	2.33333333333 	16
 36 	14 	16 	0 	-1 	1
 9 	25 	11 	3 	2.0 	14
 33 	35 	11 	4 	2.0 	14
 44 	42 	11 	4 	2.0 	12
 50 	38 	10 	5 	2.0 	14
 37 	13 	13 	2 	3.0 	3
 28 	43 	11 	4 	2.0 	18
 36 	15 	16 	0 	-1 	1
 27 	34 	10 	4 	2.33333333333 	16
 18 	33 	10 	5 	2.66666666667 	10
 23 	49 	10 	4 	2.0 	15
 11 	43 	10 	4 	2.0 	18
 48 	46 	11 	4 	2.0 	13
 26 	29 	10 	5 	2.33333333333 	17
 36 	16 	16 	0 	-1 	1
 46 	35 	11 	5 	2.0 	15
 35 	11 	12 	3 	3.66666666667 	4
 47 	29 	10 	4 	2.33333333333 	14
 13 	63 	11 	4 	2.0 	15
 43 	29 	10 	6 	2.0 	16
 36 	17 	16 	0 	-1 	1
 12 	36 	10 	5 	2.0 	19
 37 	14 	13 	2 	2.66666666667 	4
 25 	28 	12 	4 	2.0 	15
 29 	27 	11 	4 	2.33333333333 	16
 31 	31 	10 	4 	2.0 	15
 19 	42 	11 	4 	2.0 	14
 10 	33 	10 	5 	2.0 	18
 34 	41 	11 	4 	2.0 	15
 36 	18 	16 	0 	-1 	1
 32 	64 	11 	4 	2.0 	13
 16 	24 	12 	4 	2.0 	13
 24 	29 	10 	4 	2.0 	18
 17 	20 	11 	5 	2.0 	13
 45 	35 	12 	3 	2.33333333333 	13
 36 	19 	16 	0 	-1 	1
 14 	50 	10 	4 	1.66666666667 	19
 42 	30 	11 	5 	2.0 	16
 38 	33 	11 	4 	2.33333333333 	14
 49 	29 	11 	5 	2.33333333333 	14
 21 	32 	10 	5 	2.0 	16
 15 	33 	11 	4 	2.0 	11
 35 	12 	12 	3 	4.33333333333 	5
 30 	29 	10 	6 	1.66666666667 	16
 37 	15 	13 	2 	2.66666666667 	4
 36 	20 	16 	0 	-1 	1
 36 	21 	16 	0 	-1 	1
 40 	44 	11 	4 	2.0 	15
 41 	44 	11 	4 	2.0 	15
 36 	22 	16 	0 	-1 	1
 44 	43 	11 	4 	2.0 	13
 22 	55 	10 	5 	2.33333333333 	15
 33 	36 	10 	4 	2.0 	14
 50 	39 	10 	5 	2.0 	14
 36 	23 	16 	0 	-1 	1
 35 	13 	12 	3 	4.33333333333 	5
 13 	64 	11 	4 	2.0 	15
 37 	16 	12 	3 	3.33333333333 	5
 11 	44 	10 	4 	2.0 	18
 18 	34 	10 	5 	2.66666666667 	10
 39 	34 	10 	5 	2.33333333333 	16
 48 	47 	11 	4 	2.0 	13
 36 	24 	16 	0 	-1 	1
 20 	28 	11 	5 	1.66666666667 	16
 9 	26 	12 	3 	2.0 	14
 23 	50 	11 	4 	2.0 	16
 47 	30 	10 	4 	2.33333333333 	14
 27 	35 	10 	5 	2.33333333333 	17
 28 	44 	11 	4 	2.0 	18
 36 	25 	16 	0 	-1 	1
 46 	36 	10 	5 	2.0 	15
 26 	30 	10 	5 	2.33333333333 	17
 12 	37 	10 	5 	2.0 	19
 10 	34 	10 	5 	2.0 	18
 36 	26 	16 	0 	-1 	1
 19 	43 	11 	4 	2.0 	15
 25 	29 	12 	4 	2.0 	16
 29 	28 	10 	4 	2.33333333333 	16
 45 	36 	12 	3 	2.33333333333 	13
 32 	65 	11 	4 	2.0 	14
 35 	14 	12 	3 	3.0 	6
 37 	17 	12 	3 	2.66666666667 	6
 34 	42 	11 	4 	2.0 	15
 43 	30 	10 	6 	2.0 	17
 31 	32 	11 	4 	2.0 	16
 36 	27 	16 	0 	-1 	1
 38 	34 	11 	4 	2.33333333333 	14
 14 	51 	10 	4 	1.66666666667 	19
 49 	30 	11 	5 	2.33333333333 	14
 36 	28 	16 	0 	-1 	1
 17 	21 	10 	5 	2.0 	14
 42 	31 	11 	5 	2.0 	16
 16 	25 	12 	4 	2.0 	13
 24 	30 	11 	4 	2.0 	19
 15 	34 	11 	4 	2.0 	12
 30 	30 	10 	6 	1.66666666667 	16
 36 	29 	16 	0 	-1 	1
 21 	33 	10 	5 	2.0 	17
 44 	44 	11 	4 	2.0 	13
 40 	45 	11 	4 	2.0 	15
 13 	65 	10 	4 	2.0 	16
 41 	45 	10 	4 	2.0 	15
 37 	18 	12 	3 	2.66666666667 	6
 11 	45 	11 	4 	2.0 	18
 36 	30 	16 	0 	-1 	1
 33 	37 	11 	4 	2.0 	14
 48 	48 	11 	4 	2.0 	13
 22 	56 	10 	5 	2.0 	16
 35 	15 	11 	3 	2.66666666667 	7
 18 	35 	10 	5 	2.66666666667 	10
 50 	40 	10 	5 	2.0 	15
 36 	31 	16 	0 	-1 	1
 36 	32 	16 	0 	-1 	1
 23 	51 	11 	4 	2.0 	16
 10 	35 	11 	5 	2.0 	18
 47 	31 	11 	4 	2.33333333333 	15
 39 	35 	10 	5 	2.33333333333 	17
 20 	29 	11 	5 	1.66666666667 	16
 36 	33 	16 	0 	-1 	1
 45 	37 	12 	3 	2.33333333333 	13
 9 	27 	12 	3 	2.0 	14
 27 	36 	10 	5 	2.33333333333 	18
 12 	38 	9 	5 	2.0 	20
 32 	66 	11 	4 	2.0 	14
 37 	19 	12 	3 	2.66666666667 	6
 25 	30 	11 	4 	2.0 	16
 46 	37 	10 	5 	2.0 	15
 19 	44 	11 	4 	2.0 	16
 38 	35 	11 	4 	2.33333333333 	14
 28 	45 	10 	5 	2.0 	19
 34 	43 	11 	4 	2.0 	15
 35 	16 	12 	3 	2.66666666667 	7
 14 	52 	11 	4 	1.66666666667 	19
 49 	31 	11 	5 	2.33333333333 	15
 26 	31 	10 	5 	2.33333333333 	18
 36 	34 	16 	0 	-1 	1
 29 	29 	10 	5 	2.0 	17
 31 	33 	11 	4 	2.0 	17
 43 	31 	10 	6 	2.0 	18
 13 	66 	11 	4 	2.0 	16
 11 	46 	10 	4 	2.0 	18
 36 	35 	16 	0 	-1 	1
 44 	45 	11 	4 	2.0 	14
 36 	36 	16 	0 	-1 	1
 15 	35 	11 	4 	2.0 	12
 42 	32 	10 	5 	2.0 	17
 33 	38 	10 	4 	2.0 	14
 48 	49 	11 	4 	2.0 	14
 40 	46 	11 	4 	2.0 	16
 36 	37 	16 	0 	-1 	1
 30 	31 	10 	6 	1.66666666667 	17
 41 	46 	10 	4 	2.0 	16
 22 	57 	10 	5 	2.0 	16
 17 	22 	10 	5 	2.0 	15
 37 	20 	12 	3 	2.66666666667 	7
 24 	31 	10 	4 	2.0 	20
 18 	36 	10 	5 	2.66666666667 	11
 16 	26 	11 	4 	2.0 	14
 21 	34 	9 	5 	2.0 	18
 36 	38 	16 	0 	-1 	1
 50 	41 	10 	5 	2.0 	16
 10 	36 	10 	5 	2.0 	18
 35 	17 	11 	3 	2.66666666667 	8
 36 	39 	14 	1 	3.0 	2
 45 	38 	12 	3 	2.33333333333 	13
 23 	52 	11 	4 	2.0 	16
 36 	40 	14 	1 	3.0 	2
 47 	32 	10 	4 	2.0 	16
 32 	67 	11 	4 	2.0 	14
 11 	47 	10 	4 	2.0 	18
 37 	21 	12 	3 	2.66666666667 	7
 20 	30 	11 	5 	1.66666666667 	16
 38 	36 	11 	4 	2.33333333333 	14
 13 	67 	10 	4 	2.0 	17
 19 	45 	11 	4 	2.0 	16
 49 	32 	10 	5 	2.33333333333 	15
 39 	36 	9 	5 	2.33333333333 	17
 12 	39 	10 	5 	2.0 	21
 25 	31 	11 	5 	2.0 	17
 14 	53 	11 	4 	1.66666666667 	19
 34 	44 	11 	4 	2.0 	15
 46 	38 	11 	5 	2.0 	16
 36 	41 	14 	1 	3.0 	2
 9 	28 	11 	4 	2.0 	15
 27 	37 	10 	5 	2.33333333333 	19
 29 	30 	10 	5 	2.0 	17
 26 	32 	10 	5 	2.33333333333 	18
 35 	18 	12 	3 	2.66666666667 	8
 44 	46 	11 	4 	2.0 	15
 31 	34 	10 	4 	2.0 	17
 28 	46 	10 	5 	2.0 	20
 33 	39 	11 	4 	2.0 	14
 36 	42 	14 	1 	3.0 	2
 48 	50 	11 	4 	2.0 	15
 43 	32 	10 	6 	2.0 	19
 15 	36 	11 	4 	2.0 	12
 10 	37 	11 	5 	2.0 	19
 36 	43 	14 	1 	3.0 	2
 40 	47 	11 	4 	2.0 	17
 22 	58 	10 	5 	2.0 	17
 37 	22 	12 	3 	2.66666666667 	7
 41 	47 	11 	4 	2.0 	17
 42 	33 	10 	5 	2.0 	18
 18 	37 	10 	5 	2.33333333333 	12
 50 	42 	10 	5 	2.0 	16
 45 	39 	12 	3 	2.33333333333 	13
 30 	32 	9 	6 	1.66666666667 	18
 36 	44 	14 	1 	3.0 	2
 24 	32 	11 	4 	2.0 	20
 21 	35 	10 	5 	2.0 	18
 17 	23 	11 	5 	2.0 	15
 23 	53 	11 	4 	2.0 	16
 11 	48 	11 	4 	2.0 	18
 35 	19 	12 	3 	2.33333333333 	9
 36 	45 	14 	1 	3.0 	2
 16 	27 	11 	4 	2.0 	15
 32 	68 	11 	4 	2.0 	14
 13 	68 	10 	5 	2.0 	18
 37 	23 	12 	3 	2.66666666667 	7
 14 	54 	10 	4 	1.66666666667 	19
 47 	33 	10 	4 	2.0 	16
